artistName,trackName,sPlayed,count,genres,trackId,duration,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Igorrr,Problème d'émotion,420,2,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",6fcCbjJDY2nJBXZccXGMi5,278000.0,0.213,0.147,0.486,0.79,0.0569,0.0924,-7.644,0.0608,76.134,8.0,3.0
Igorrr,Robert,6,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",6YXnJLSbi3PipKaDq7ZwbP,199200.0,0.476,0.00082,0.975,0.805,0.0616,0.388,-5.183,0.275,100.065,10.0,4.0
Igorrr,Tendon,751,3,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",548fnL6dPKkGu4mJN5Gv4N,267749.0,0.555,0.00638,0.945,0.738,0.247,0.198,-2.578,0.267,116.289,6.0,4.0
Igorrr,Tout petit moineau,906,3,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",6DUvpC2bFViefEhZ65NGgk,302374.0,0.513,0.0652,0.891,0.0536,0.2,0.0395,-5.286,0.0761,106.018,2.0,3.0
Igorrr,Unpleasant Sonata,132,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",7JfUNOySiSwqPfYnbDl5IB,132906.0,0.588,0.000234,0.958,0.849,0.178,0.178,-1.768,0.0817,112.076,1.0,3.0
Igorrr,Va te foutre,105,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",04gZcyKnAtWv2KbCGOIzvs,105455.0,0.519,7.18e-05,0.993,0.832,0.0857,0.0383,-6.873,0.19,124.99,1.0,1.0
Igorrr,Veins,266,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",0Xw2cUHJu0TKdiZaDuEy5u,266919.0,0.355,0.000913,0.985,0.906,0.396,0.239,-0.991,0.107,120.005,1.0,3.0
Igorrr,Very Long Chicken,0,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",1qkaC9UBUcoVPE71Q6P6OK,208700.0,0.555,0.00204,0.751,0.835,0.178,0.327,-3.337,0.16,127.45,1.0,3.0
Igorrr,Very Noise,107,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",4A0ZIhDd8607zlXZzxAl9A,107146.0,0.343,0.000604,0.985,0.816,0.295,0.595,-3.601,0.227,178.039,1.0,3.0
Igorrr,Viande,117,2,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",1jmpQKBXlSgOHmkFGSMasA,115200.0,0.46,6.04e-06,0.906,0.52,0.331,0.44,-5.078,0.0772,74.987,1.0,3.0
Igorrr,ieuD,4414,22,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",3J0x3o1S55CX1gheqVvvj8,235333.0,0.434,0.00431,0.912,0.00524,0.385,0.164,-4.88,0.0781,89.918,2.0,4.0
Ihsahn,Arcana Imperii,293,1,"['black metal', 'jazz metal', 'metal', 'norwegian metal', 'progressive metal']",3Vv0Lsh8rGZZSckd5PsOzd,293173.0,0.329,0.000188,0.864,0.00207,0.0918,0.236,-6.067,0.053,135.734,4.0,4.0
Ihsahn,South Winds,334,1,"['black metal', 'jazz metal', 'metal', 'norwegian metal', 'progressive metal']",0d0GGqspmqz8zcA5qMUlYq,334791.0,0.541,0.0028,0.656,0.0107,0.11,0.254,-8.018,0.051,128.028,11.0,4.0
In Flames,Alias,289,1,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",34JS7SWgCH3282btYwsPWQ,289240.0,0.427,0.0194,0.93,0.000844,0.2,0.361,-3.734,0.0592,170.027,10.0,4.0
In Flames,Come Clarity,0,1,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",2z5lSCbzVRMrBpc8jJFSAZ,255712.0,0.37,0.000941,0.928,0.346,0.145,0.0965,-4.859,0.115,149.714,10.0,4.0
In Flames,Only for the Weak,173,1,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",0JBQnLKfLXmlkquabLtAgd,294866.0,0.418,2.33e-06,0.835,0.766,0.289,0.549,-4.824,0.0449,104.986,0.0,4.0
In Flames,Stay with Me,316,1,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",6G7KraD6OUZ8lSMfgjiPr5,316907.0,0.424,0.000975,0.757,0.000608,0.129,0.244,-7.259,0.0364,95.043,5.0,4.0
In Flames,The Chosen Pessimist,493,1,"['alternative metal', 'gothenburg metal', 'melodic death metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",5fkbfFNVHAhLqQ008eUlOD,493693.0,0.527,0.0403,0.667,0.264,0.611,0.127,-6.24,0.0357,110.0,5.0,4.0
In Mourning,Celestial Tear,463,1,"['melodic death metal', 'progressive death metal', 'swedish melodeath', 'swedish progressive metal']",6qpZLpoGubHrw3GB94qXm8,463933.0,0.537,0.000564,0.646,0.00216,0.353,0.131,-6.152,0.0291,99.989,8.0,4.0
In Mourning,Colossus,7,1,"['melodic death metal', 'progressive death metal', 'swedish melodeath', 'swedish progressive metal']",2l7WoPtZk8uP0LjPSsbztV,573240.0,0.521,6.83e-05,0.915,0.804,0.122,0.253,-5.352,0.0377,110.999,1.0,4.0
Insomnium,Black Heart Rebellion,1269,3,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",2KjFaojprJLYjODIJvwjru,423333.0,0.0839,1.74e-06,0.977,0.928,0.0356,0.0766,-5.842,0.143,187.518,0.0,3.0
Insomnium,Collapsing Words,393,3,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",4GAcJFqairkub5v96kQV5o,278173.0,0.457,2.39e-05,0.991,0.284,0.372,0.119,-5.245,0.11,122.533,2.0,4.0
Insomnium,Down With The Sun,262,1,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",4BbhGu9zMEc0BkdhNqU8k3,262600.0,0.431,2.66e-06,0.979,0.923,0.0595,0.15,-4.54,0.0639,118.485,4.0,4.0
Insomnium,Drawn To Black,1582,6,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",4VTUikD91M6Pyipb9tjdSj,360186.0,0.319,1.36e-05,0.976,0.958,0.109,0.12,-3.025,0.0886,160.066,7.0,4.0
Insomnium,Ephemeral,964,6,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",6nHdD6ZWWkmGwH86ikQ7Wt,241893.0,0.395,3.6e-06,0.984,0.00146,0.293,0.524,-4.898,0.075,95.069,6.0,4.0
Insomnium,Heart Like a Grave,2550,6,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",0m8RhhXiCagyqOpu9gFI6h,425144.0,0.458,0.00652,0.908,0.141,0.068,0.0398,-8.728,0.0589,120.013,0.0,4.0
Insomnium,Inertia,223,1,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",3pfNBEM0TqHiMqiYBIAn9h,223026.0,0.425,0.00284,0.799,0.727,0.453,0.0478,-7.745,0.045,116.983,9.0,4.0
Insomnium,Lose to Night,897,3,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",1efuQOZOuncNpjBHx2YYhu,299133.0,0.45,5.8e-06,0.964,0.151,0.105,0.177,-6.101,0.0613,122.895,7.0,4.0
Insomnium,Mortal Share,181,2,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",47Dypa9yAYjZoXG58lgPyg,239840.0,0.42,3.07e-05,0.968,0.861,0.0422,0.238,-2.332,0.0927,106.062,7.0,4.0
Insomnium,Neverlast,188,1,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",4abf5VvUEfut7L6zB7WTsD,286773.0,0.431,0.000843,0.976,0.00822,0.13,0.0473,-6.491,0.0934,107.983,9.0,4.0
Insomnium,One For Sorrow,366,1,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",0GXxwrctA6Nnw1zIvfxOs4,366840.0,0.381,0.000299,0.883,0.853,0.0782,0.0779,-6.494,0.0536,110.063,7.0,4.0
Insomnium,Only One Who Waits,47,2,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",3KnCdGGbBSFyinn31k4DDZ,318720.0,0.323,3.28e-05,0.948,0.731,0.253,0.207,-5.269,0.0709,159.939,2.0,4.0
Insomnium,Out to the Sea,123,2,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",5FQTyRevUNQkbNipN7qmFu,317912.0,0.352,1.12e-05,0.985,0.0142,0.173,0.336,-4.832,0.072,185.002,9.0,3.0
Insomnium,Revelation,945,3,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",0MDxmCB2SB1qsWBxbnGSI2,315653.0,0.441,8.67e-06,0.984,0.442,0.267,0.202,-5.748,0.0549,109.985,2.0,3.0
Insomnium,Shadows of the Dying Sun,1176,3,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",670JOhKqNf1lIRhEDP9KXj,392626.0,0.46,1.07e-05,0.945,0.161,0.15,0.604,-5.661,0.0521,135.02,9.0,4.0
Insomnium,Song Of The Blackest Bird,827,2,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",6148ae94oQjm7kDBodKKB5,449640.0,0.384,2.87e-05,0.977,0.123,0.164,0.0877,-5.687,0.0789,105.001,4.0,3.0
Insomnium,The Antagonist,303,1,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",7Mhu1YWuUjxT7aVvC0h5O4,303594.0,0.358,0.000998,0.729,2.27e-05,0.0801,0.235,-8.152,0.0331,136.259,2.0,3.0
Insomnium,The Conjurer,2315,6,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",3ZfbOiJ3gLDgYCftYVDl5i,445281.0,0.427,7.28e-05,0.699,0.502,0.153,0.153,-8.275,0.0363,115.001,7.0,4.0
Insomnium,The Killjoy,322,1,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",0eID4ZqGQ5fDtrFG6eTiMh,322933.0,0.44,4.01e-06,0.968,0.921,0.15,0.372,-3.232,0.0473,97.538,7.0,4.0
Insomnium,The Primeval Dark,1207,9,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",4Uq3fEihBEjzWX4KVYCZ8Q,196986.0,0.446,2.94e-06,0.878,0.934,0.62,0.206,-6.261,0.047,110.028,7.0,4.0
Insomnium,The Promethean Song,4676,14,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",7d7aRxIsk68Rfl5bgD21WG,401213.0,0.467,0.000135,0.841,0.305,0.637,0.169,-6.889,0.036,117.041,2.0,4.0
Insomnium,The Reticent,1851,7,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",07PFzxEUNcMIwghKcrFGgF,272616.0,0.498,0.000165,0.833,0.0497,0.123,0.121,-8.872,0.0405,117.962,7.0,4.0
Insomnium,The River,148,1,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",73nGz8VEswEv89PPp1wzEe,477733.0,0.121,5.67e-05,0.88,0.12,0.129,0.0783,-6.93,0.0745,164.988,9.0,3.0
Insomnium,Through The Shadow,1088,4,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",4bOX3KfGgQE1GkxxJ3OUtI,272600.0,0.416,3.37e-06,0.972,4.06e-05,0.314,0.157,-4.966,0.112,122.487,5.0,4.0
Insomnium,Valediction,915,3,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",5RcdzkO3l0X8nVPkMaazDl,305733.0,0.394,0.000572,0.993,0.000709,0.254,0.126,-6.409,0.0898,160.018,2.0,4.0
Insomnium,While We Sleep,4232,15,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",64VLqyvVCCAXyqKCqs40z8,380613.0,0.46,2.39e-06,0.982,0.797,0.37,0.267,-5.488,0.0601,112.507,2.0,4.0
Iron Maiden,"2 Minutes To Midnight - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019",354,1,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",4yXqrdw5WsSyvxQczJJS6o,354165.0,0.219,0.00124,0.994,0.00366,0.944,0.166,-5.088,0.111,96.345,9.0,4.0
Iron Maiden,2 Minutes to Midnight - 2015 Remaster,3690,12,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",2SrVGpjv0mqCR6j9EZPSm2,363586.0,0.446,0.00754,0.97,0.000275,0.199,0.595,-5.004,0.0508,94.233,9.0,4.0
Iron Maiden,22 Acacia Avenue - 2015 Remaster,792,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",51S9pXdACCrhputBUl05Cs,396760.0,0.305,0.0359,0.907,0.0593,0.102,0.544,-5.866,0.0619,112.737,0.0,4.0
Iron Maiden,Aces High - 2015 Remaster,2949,12,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",3wFGRek61NIF330UwJCI52,271906.0,0.3,0.0337,0.936,0.021,0.158,0.756,-5.399,0.0456,133.065,2.0,4.0
Iron Maiden,"Aces High - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019",298,1,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",6qiWdPh2DnoEdOmX2g6t3W,298789.0,0.273,0.00768,0.997,0.0469,0.852,0.0704,-4.956,0.126,127.267,7.0,4.0
Iron Maiden,Afraid to Shoot Strangers - 2015 Remaster,832,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",6QKhecJ2JuajCTPTtYkKUQ,416560.0,0.279,0.00325,0.817,0.0346,0.0855,0.366,-5.331,0.0458,156.64,6.0,3.0
Iron Maiden,Alexander the Great (356-323 B.C.) - 2015 Remaster,1034,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",2mpdTbHtsUTbunJ62itq2E,517093.0,0.454,0.084,0.944,0.0119,0.11,0.288,-5.003,0.0849,113.321,4.0,4.0
Iron Maiden,Be Quick or Be Dead - 2015 Remaster,406,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",7xa3dJQMzBVzsrZ81tNcHP,203653.0,0.319,9.4e-05,0.965,0.00221,0.141,0.624,-4.354,0.0646,127.721,7.0,4.0
Iron Maiden,Blood Brothers - 2015 Remaster,3141,8,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",4q9YY8eorYGjpjk3Zko7l9,434293.0,0.243,0.0501,0.809,0.0338,0.133,0.444,-6.316,0.0479,182.679,4.0,3.0
Iron Maiden,Brave New World - 2015 Remaster,758,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",5hAAcyKfcw8nJ2Kgx3FXd0,379066.0,0.353,0.00651,0.872,0.000532,0.125,0.355,-5.185,0.0596,111.336,2.0,4.0
Iron Maiden,Bring Your Daughter... to the Slaughter - 2015 Remaster,566,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",40j3GW7l0R4EM12fHqNqM2,283693.0,0.281,0.0282,0.916,3.16e-06,0.157,0.532,-4.676,0.0655,146.645,9.0,4.0
Iron Maiden,Can I Play with Madness - 2015 Remaster,633,3,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",5YBRbCkuzxkxA3e5BfetdI,211253.0,0.313,0.0891,0.981,0.0,0.264,0.631,-3.491,0.0981,140.56,2.0,1.0
Iron Maiden,Caught Somewhere in Time - 2015 Remaster,894,3,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",5F5Wshdfs9oe188TryHRia,447333.0,0.238,0.00218,0.987,0.0175,0.107,0.343,-4.408,0.168,174.124,4.0,4.0
Iron Maiden,Children of the Damned - 2015 Remaster,550,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",7tcaQvBbSpNN0P2UF6WXxB,275280.0,0.286,0.0233,0.775,0.177,0.12,0.363,-6.607,0.0335,96.707,4.0,4.0
Iron Maiden,"Churchill’s Speech - Live in Mexico City, Palacio de los Deportes, Mexico, September 2019",38,1,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",6gUejkYukr6D9MfZaJawPS,38826.0,0.338,0.433,0.904,0.134,0.91,0.0394,-12.851,0.161,85.128,5.0,3.0
Iron Maiden,Coming Home - 2015 Remaster,704,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",6LBk0GNgOLB9S4BaGzeRZ8,352453.0,0.324,0.000123,0.914,4.86e-05,0.252,0.5,-5.373,0.0543,80.766,4.0,4.0
Iron Maiden,Dance of Death - 2015 Remaster,1811,4,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",4YsgFGkP1KeSFDWfZqVioX,516426.0,0.311,0.0466,0.876,0.00442,0.134,0.296,-5.115,0.0936,124.584,4.0,4.0
Iron Maiden,Death or Glory,2184,8,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",7owsQDXB7wAwygcbhTVLYf,312867.0,0.181,0.000365,0.974,3.47e-05,0.364,0.316,-5.493,0.162,176.088,9.0,4.0
Iron Maiden,Different World - 2015 Remaster,516,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",1GUIe5w3M008FjERhcuHSJ,258186.0,0.406,0.000325,0.975,0.00018,0.613,0.602,-4.285,0.0937,91.826,4.0,4.0
Iron Maiden,Empire of the Clouds,43056,51,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",7C6K5CQkYOqCS1qcmGUQfV,1081316.0,0.249,0.0165,0.789,0.00239,0.104,0.19,-6.15,0.0496,76.293,4.0,4.0
Iron Maiden,Fear of the Dark - 2015 Remaster,12154,31,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",6p8eFfPw3nQkf37aT3AkmK,438120.0,0.308,0.000739,0.866,0.00141,0.232,0.227,-5.671,0.059,109.825,2.0,4.0
Iron Maiden,Flight of Icarus - 2015 Remaster,460,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",3vhKrSxe3fRuS5Ogis76VO,230760.0,0.368,0.147,0.917,0.000121,0.169,0.343,-4.829,0.0772,110.455,6.0,4.0
Iron Maiden,For the Greater Good of God - 2015 Remaster,1130,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",7kocq12UHSZ2S4U8P71RXo,565026.0,0.316,0.00194,0.908,0.0578,0.111,0.3,-5.455,0.0779,107.743,4.0,4.0
Iron Maiden,From Here to Eternity - 2015 Remaster,436,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",6uXD7ywanNw6sGatkT9uVw,218133.0,0.288,0.00161,0.942,0.00063,0.139,0.498,-4.669,0.0653,154.837,9.0,4.0
Iron Maiden,Futureal - 2015 Remaster,350,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",3TtAWfw4mlZkuVnjzVpqmQ,175120.0,0.398,0.0061,0.99,0.00292,0.314,0.706,-3.208,0.0841,99.785,4.0,4.0
Iron Maiden,Ghost of the Navigator - 2015 Remaster,820,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",6KLUI6LnYdg5PIb5VKWSzu,410026.0,0.282,0.00114,0.942,2.77e-05,0.0875,0.36,-4.904,0.092,107.992,0.0,4.0
Iron Maiden,Hallowed Be Thy Name - 2015 Remaster,7411,20,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",469rBLYJUZHMJLtq2Wch3h,431093.0,0.313,0.0346,0.882,0.338,0.45,0.3,-6.215,0.0355,103.981,0.0,4.0
Iron Maiden,Heaven Can Wait - 2015 Remaster,886,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",02xMKrzQ65xS700JS13Y90,443600.0,0.302,0.0221,0.982,0.00267,0.104,0.476,-3.901,0.0893,107.218,7.0,4.0
Iron Maiden,Holy Smoke - 2015 Remaster,458,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",5G4nSXSyNIVbPiap7gu8wY,229026.0,0.243,0.022,0.983,0.0,0.0451,0.474,-3.908,0.159,165.51,2.0,4.0
Iron Maiden,If Eternity Should Fail,6068,18,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",3n14UOwEsWw7W8iYj1mx1v,508207.0,0.291,0.00679,0.868,0.000413,0.118,0.149,-6.499,0.0611,117.931,7.0,4.0
Iron Maiden,Iron Maiden - 2015 Remaster,642,3,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",21wB3DaIk112Ry3mEzqfit,214360.0,0.322,0.000731,0.988,0.00411,0.451,0.277,-4.074,0.232,101.559,0.0,4.0
Iron Maiden,Killers - 2015 Remaster,602,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",2Ydpa6xB4kD8WRXHYN6T1G,301666.0,0.219,0.00547,0.939,0.00149,0.0529,0.395,-5.333,0.0935,83.739,9.0,4.0
Iron Maiden,Man on the Edge - 2015 Remaster,675,3,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",3vuPbFHeW4olJNZGfqKS5e,253800.0,0.377,0.00414,0.97,0.00606,0.092,0.168,-5.408,0.155,137.5,9.0,4.0
Iron Maiden,Moonchild - 2015 Remaster,680,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",2lIAye5LMhs7EfiWDTGC2y,340573.0,0.266,0.0716,0.96,2.84e-06,0.232,0.244,-5.108,0.188,129.706,9.0,4.0
Iron Maiden,Murders in the Rue Morgue - 2015 Remaster,516,3,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",71kapcyWLxdv7kQpM6jFTv,258880.0,0.272,0.00356,0.925,0.00198,0.0742,0.425,-6.126,0.0545,106.505,9.0,4.0
Iron Maiden,Only the Good Die Young - 2015 Remaster,565,3,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",6B3n9JVOu4xqkAGjK0eADX,282746.0,0.18,0.118,0.975,0.0,0.223,0.275,-3.968,0.184,172.063,4.0,4.0
Iron Maiden,Out of the Silent Planet - 2015 Remaster,770,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",4UV7lyqZU3JmAZJjFO6DK8,385653.0,0.209,0.00936,0.932,0.000327,0.225,0.335,-5.117,0.153,155.107,4.0,4.0
Iron Maiden,Paschendale - 2015 Remaster,1016,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",5csZmb5ZdDO3EQIPpriNGX,508200.0,0.168,0.0119,0.941,2.04e-05,0.069,0.188,-5.303,0.0938,89.221,6.0,4.0
Iron Maiden,Phantom of the Opera - 2015 Remaster,1764,4,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",14H2fE4WEdkEem0kjVeODT,441466.0,0.319,6.28e-05,0.952,0.154,0.918,0.228,-5.315,0.0723,109.275,4.0,4.0
Iron Maiden,Powerslave - 2015 Remaster,862,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",70wXUzmg3tk3Ci2Ixg1YwO,431520.0,0.3,0.0289,0.974,0.0492,0.242,0.331,-5.341,0.104,136.138,11.0,4.0
Iron Maiden,Prowler - 2015 Remaster,470,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",1198hsFUvkbffYd8Ff58DX,235400.0,0.295,0.000787,0.934,0.0029,0.482,0.32,-5.231,0.0668,96.636,4.0,4.0
Iron Maiden,Purgatory - 2015 Remaster,441,4,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",50W4g2UgayD7s3ixmEVQen,200560.0,0.29,0.000916,0.965,0.0409,0.762,0.531,-6.146,0.147,70.711,11.0,4.0
Iron Maiden,Revelations - 2015 Remaster,818,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",1J9ylqJ29VS6yFhIkkNBzL,409626.0,0.304,0.189,0.845,0.00106,0.344,0.438,-5.632,0.0788,90.374,2.0,4.0
Iron Maiden,Rime of the Ancient Mariner - 2015 Remaster,2454,3,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",6K8ROjiPJqyHDJS0sA0dwH,818693.0,0.39,0.0986,0.932,0.00961,0.322,0.143,-6.558,0.0666,112.034,2.0,4.0
Iron Maiden,Run Silent Run Deep - 2015 Remaster,548,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",0eQoaJKty5PjQnE2a3WTJZ,274800.0,0.324,0.11,0.914,4.83e-06,0.107,0.406,-4.68,0.102,116.741,4.0,4.0
Iron Maiden,Run to the Hills - 2015 Remaster,5045,25,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",4Zc7TCHzuNwL0AFBlyLdyr,233506.0,0.249,0.0286,0.943,0.00401,0.162,0.458,-5.188,0.0669,173.671,0.0,4.0
Iron Maiden,Running Free - 2015 Remaster,394,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",5JX4CIPK47CU1iVeAWJtH5,197573.0,0.478,0.000777,0.823,0.229,0.169,0.764,-5.346,0.206,171.263,11.0,4.0
Iron Maiden,Seventh Son of a Seventh Son - 2015 Remaster,1188,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",4STDzTw4Z13mee7Ig4vi1n,594080.0,0.243,0.164,0.872,0.0175,0.158,0.0948,-6.058,0.0523,105.828,4.0,4.0
Iron Maiden,Shadows of the Valley,1824,5,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",5zXnC4ap6NsabqMjiswVn0,452478.0,0.231,0.00174,0.977,3.84e-05,0.111,0.284,-4.918,0.11,149.675,4.0,4.0
Iron Maiden,Sign of the Cross - 2015 Remaster,1352,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",1QwWRwiaCRbWl48nMqJuUG,676986.0,0.348,0.0329,0.824,0.654,0.112,0.0903,-7.718,0.048,100.816,4.0,4.0
Iron Maiden,Speed of Light,2828,10,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",1smvmwmbrQiBwgJZMxVtup,301745.0,0.176,0.000419,0.974,2.62e-05,0.107,0.334,-5.778,0.132,185.491,7.0,4.0
Iron Maiden,Stranger in a Strange Land - 2015 Remaster,692,2,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",2ItrQShUvHTeaiZiDukjNo,346666.0,0.286,0.155,0.913,0.00102,0.0985,0.514,-5.047,0.0662,109.698,9.0,4.0
Iron Maiden,Tears of a Clown,1788,6,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",1UuWgZ0TXOAKCa7bXD0zW8,298886.0,0.311,0.00696,0.874,1.17e-05,0.0861,0.503,-5.327,0.0449,95.194,9.0,4.0
Iron Maiden,The Book of Souls,3135,5,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",11DqkpzSrIDjxJR5eD3eWG,627626.0,0.198,0.00383,0.935,8.16e-05,0.102,0.359,-5.505,0.0968,80.875,4.0,4.0
Iron Maiden,"The Book of Souls - Live at Download Festival, Donington, England - 12th June 2016",7,1,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",18ql1wlPD1OJ1RnJpYxBQH,649613.0,0.185,0.000132,0.96,0.000332,0.717,0.221,-5.046,0.127,81.908,0.0,4.0
