artistName,trackName,sPlayed,count,genres,trackId,duration,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Swallow The Sun,New Moon,300,1,"['doom metal', 'finnish death metal', 'finnish doom metal', 'finnish melodeath', 'finnish metal', 'gothic metal', 'melodic death metal', 'metal']",1O6XYDvhCguX8SKUephd9Q,300066.0,0.298,0.000978,0.844,0.776,0.0847,0.116,-5.831,0.043,143.11,7.0,4.0
Sweet Nothings Band,I Fall In Love Too Easily,287,1,['background jazz'],27UzG7JwCeHVv81CTGWIlc,287644.0,0.391,0.946,0.151,0.863,0.23,0.107,-17.695,0.032,95.055,7.0,4.0
Sybrid,Wargirl,204,1,['epicore'],5OZbHq7YiFCGOVOAd1kbZt,204475.0,0.353,0.00671,0.838,0.907,0.291,0.0729,-6.875,0.0708,100.254,4.0,4.0
Symphony X,Without You,351,1,"['metal', 'neo classical metal', 'power metal', 'progressive metal', 'progressive power metal']",2YhaTZVlX8lgUTJQmPyTY5,351226.0,0.567,0.000256,0.908,9.3e-06,0.313,0.4,-4.125,0.0337,115.032,2.0,3.0
System Of A Down,Aerials,235,1,"['alternative metal', 'nu metal', 'rap metal']",4e9eGQYsOiBcftrWXwsVco,235053.0,0.364,0.000915,0.922,0.0346,0.0697,0.227,-4.217,0.0567,79.342,0.0,4.0
System Of A Down,Attack,186,1,"['alternative metal', 'nu metal', 'rap metal']",0dxPHMZTI8TWMYRucsAFNd,186466.0,0.349,0.005,0.97,3.31e-06,0.0432,0.299,-2.874,0.0892,159.779,6.0,4.0
System Of A Down,B.Y.O.B.,255,1,"['alternative metal', 'nu metal', 'rap metal']",0EYOdF5FCkgOJJla8DI2Md,255466.0,0.538,0.00662,0.981,0.0,0.219,0.711,-2.688,0.14,101.414,1.0,4.0
System Of A Down,Chop Suey!,212,2,"['alternative metal', 'nu metal', 'rap metal']",2DlHlPMa4M17kufBvI2lEN,210240.0,0.417,0.000278,0.934,0.0015,0.132,0.287,-3.908,0.119,127.066,7.0,4.0
System Of A Down,Dreaming,239,1,"['alternative metal', 'nu metal', 'rap metal']",7lLN9V4aZWHBppDgN6dSfW,239866.0,0.19,0.0024,0.982,0.0,0.735,0.46,-1.445,0.0541,183.1,5.0,4.0
System Of A Down,Genocidal Humanoidz,155,1,"['alternative metal', 'nu metal', 'rap metal']",3Sg3bOiD0kE4D5DcXk48Ds,155286.0,0.566,0.0134,0.996,7.21e-05,0.311,0.0977,-2.086,0.213,102.944,1.0,4.0
System Of A Down,Holy Mountains,656,2,"['alternative metal', 'nu metal', 'rap metal']",4mj2UMyJTBTaO7pffAK29j,328866.0,0.247,0.001,0.897,0.00458,0.106,0.232,-2.402,0.0477,151.335,1.0,4.0
System Of A Down,Hypnotize,189,1,"['alternative metal', 'nu metal', 'rap metal']",6oO7WMjD6kEvCITLbVj0mu,189440.0,0.274,0.0303,0.92,0.000412,0.115,0.0397,-4.096,0.0489,154.016,6.0,4.0
System Of A Down,I-E-A-I-A-I-O,188,1,"['alternative metal', 'nu metal', 'rap metal']",7q6dQPgSSH1dsu4qTNkaGp,188600.0,0.626,0.000126,0.792,0.022,0.438,0.433,-2.734,0.0721,133.212,0.0,4.0
System Of A Down,Kill Rock 'n Roll,147,1,"['alternative metal', 'nu metal', 'rap metal']",28TReO2Mxk9Q3GA4K98YSz,147960.0,0.288,0.0168,0.987,0.0,0.264,0.336,-1.359,0.223,184.519,4.0,4.0
System Of A Down,Lonely Day,167,1,"['alternative metal', 'nu metal', 'rap metal']",1VNWaY3uNfoeWqb5U8x2QX,167906.0,0.47,0.362,0.796,1.1e-06,0.133,0.215,-3.277,0.0336,113.108,8.0,3.0
System Of A Down,Lost In Hollywood,320,1,"['alternative metal', 'nu metal', 'rap metal']",0GrHWVTDsaWcD4nrCGr7VE,320693.0,0.283,0.596,0.797,0.000412,0.125,0.107,-3.193,0.0307,155.564,8.0,4.0
System Of A Down,Mr. Jack,249,1,"['alternative metal', 'nu metal', 'rap metal']",4JJwzJCIWREU7u9xobKTfd,249626.0,0.306,8.2e-05,0.709,0.00452,0.101,0.0436,-3.593,0.0376,154.15,0.0,4.0
System Of A Down,Old School Hollywood,176,1,"['alternative metal', 'nu metal', 'rap metal']",6iFVJGxSVdFkzYQJL7Rgdk,176866.0,0.269,0.000845,0.967,0.0,0.0541,0.598,-2.744,0.096,162.812,6.0,4.0
System Of A Down,Protect The Land,307,1,"['alternative metal', 'nu metal', 'rap metal']",11ajcVj3qSyyMPUpTJUP3y,307644.0,0.432,9.2e-05,0.886,4.74e-05,0.338,0.248,-3.991,0.0341,76.04,8.0,4.0
System Of A Down,Roulette,201,1,"['alternative metal', 'nu metal', 'rap metal']",1Ip1XhR9OPvA9rPfm8uFZU,201200.0,0.474,0.552,0.477,0.00729,0.133,0.227,-7.528,0.0266,129.014,5.0,4.0
System Of A Down,Sad Statue,205,1,"['alternative metal', 'nu metal', 'rap metal']",1wGRSG94dLt8fIZWhR3rGG,205800.0,0.26,0.00539,0.938,0.0,0.246,0.546,-1.824,0.0605,167.419,6.0,4.0
System Of A Down,Snowblind,280,1,"['alternative metal', 'nu metal', 'rap metal']",7JMgZlXvsm3RV6ZDq0DYvW,280293.0,0.394,0.00533,0.852,0.449,0.35,0.553,-7.449,0.0742,148.188,8.0,4.0
System Of A Down,Soldier Side,220,1,"['alternative metal', 'nu metal', 'rap metal']",1ez4uWPnJwYufNhYTLVsJr,220266.0,0.373,0.264,0.818,2.42e-06,0.119,0.176,-1.691,0.0352,76.474,1.0,4.0
System Of A Down,Spiders,215,1,"['alternative metal', 'nu metal', 'rap metal']",4vAHXnJ5YWLq5hbIVzZS1h,215440.0,0.46,0.0324,0.54,0.0168,0.326,0.0506,-5.132,0.0381,137.855,5.0,4.0
System Of A Down,Toxicity,218,1,"['alternative metal', 'nu metal', 'rap metal']",0snQkGI5qnAmohLE7jTsTn,218933.0,0.413,0.000264,0.873,0.00249,0.204,0.48,-4.151,0.0536,116.68,8.0,3.0
System Of A Down,Vicinity Of Obscenity,171,1,"['alternative metal', 'nu metal', 'rap metal']",6IdKZeYIfmsnPOVbI0O94p,171800.0,0.561,0.0559,0.955,1.99e-06,0.686,0.55,-3.151,0.17,110.207,1.0,4.0
Sólstafir,Fjara,633,3,"['icelandic black metal', 'icelandic metal', 'icelandic pop', 'pagan black metal', 'post-metal', 'viking black metal']",6Lo1WLiGG9asMjrkjxlfSI,399706.0,0.502,0.0666,0.582,0.393,0.0799,0.0449,-5.641,0.0252,99.987,2.0,4.0
Sólstafir,Ótta,578,1,"['icelandic black metal', 'icelandic metal', 'icelandic pop', 'pagan black metal', 'post-metal', 'viking black metal']",2LJZE1yXy9SdglruufEDHG,578000.0,0.0916,0.509,0.463,0.873,0.328,0.0412,-10.333,0.0331,86.505,3.0,4.0
TK from Ling tosite sigure,unravel,205,1,"['anime', 'j-poprock', 'j-rock', 'otacore']",0GLyqTysS0DFoeKjURtB8s,238360.0,0.507,0.0495,0.889,0.0,0.0983,0.333,-2.755,0.086,135.021,7.0,4.0
TRUST,Ni Dieu ni maître,7,1,['french rock'],0g5Hnh8u5A4dbHDfiUam1q,234693.0,0.545,0.00232,0.872,1.61e-05,0.0493,0.477,-6.503,0.0351,110.013,1.0,4.0
Takeshi Furukawa,Falling Bridge,221,1,"['japanese soundtrack', 'video game music']",7i7tUG5hLdDkVhgWHMnIO1,221573.0,0.197,0.561,0.455,0.987,0.115,0.0993,-12.672,0.0411,101.269,11.0,3.0
Takeshi Furukawa,Forest,126,1,"['japanese soundtrack', 'video game music']",2moMdZAnPvsDXbOY5m9fHf,126733.0,0.274,0.881,0.0799,0.67,0.0848,0.127,-22.52,0.0359,105.735,8.0,4.0
Takeshi Furukawa,Hanging Gardens,18,1,"['japanese soundtrack', 'video game music']",0B0fIxMvDskvvAuMbu67JS,143666.0,0.226,0.891,0.0396,0.96,0.0868,0.0316,-28.771,0.0392,59.387,9.0,3.0
Takeshi Furukawa,Overture: Lore,186,1,"['japanese soundtrack', 'video game music']",3ITCrEvmcuQOnmy4g1TZY5,186733.0,0.177,0.854,0.0699,0.906,0.0861,0.0353,-25.262,0.0388,85.188,6.0,3.0
Takeshi Furukawa,Panorama,38,1,"['japanese soundtrack', 'video game music']",2C1aGb2RAEuuidIpBy3bMQ,38306.0,0.213,0.876,0.00809,0.984,0.0878,0.0225,-30.055,0.0432,74.131,2.0,1.0
Takeshi Furukawa,Sentinel I,172,1,"['japanese soundtrack', 'video game music']",0e5rjjePadPYNlK1LBSXJD,172786.0,0.251,0.707,0.0325,0.925,0.238,0.0776,-26.836,0.0424,119.69,3.0,3.0
Takeshi Furukawa,The Tower,52,1,"['japanese soundtrack', 'video game music']",65PVxd1n7WWW7vDvWbN2xC,52600.0,0.147,0.93,0.0562,0.888,0.163,0.0344,-24.448,0.0451,75.5,1.0,4.0
Tenacious D,The Metal,165,1,"['alternative metal', 'comedy rock', 'comic', 'comic metal', 'parody']",3pYKJaLiixRcDFfcNhxZKK,165960.0,0.623,0.00296,0.938,0.000852,0.48,0.308,-4.161,0.123,112.022,0.0,4.0
Tenille Arts,Somebody Like That,66,1,"['canadian contemporary country', 'contemporary country', 'country pop']",3hboOw4dS0aXGuP0fyyvbC,198208.0,0.574,0.0152,0.798,0.0,0.111,0.58,-5.356,0.0485,105.034,6.0,4.0
TesseracT,Juno,936,4,"['djent', 'progressive metal']",1xj9Mdr9jtBpRA6WqqMYbn,312788.0,0.588,0.00656,0.897,0.0102,0.139,0.264,-6.353,0.0484,108.006,5.0,3.0
Testament,Return to Serenity,390,1,"['alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",5awljpWNO5TpXCyjpvCBbs,390800.0,0.294,0.235,0.613,0.000494,0.139,0.228,-10.527,0.0384,112.385,1.0,3.0
Thaehan,Don't Leave Me Here,216,1,[],,,,,,,,,,,,,
Thaehan,Remorse,115,1,[],48Cz4HOofFJ6JuyVqnNmZ9,115304.0,0.689,0.936,0.325,0.904,0.113,0.243,-11.205,0.0369,75.065,5.0,3.0
The Alan Parsons Project,Eye In The Sky,276,1,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",39qYD4J4BKvZMQgxfXl5bv,276280.0,0.823,0.562,0.417,0.00098,0.0765,0.522,-12.643,0.032,111.928,2.0,4.0
The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,230,2,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",4OV0sRTFrZLXaZZ1sS9hLn,115280.0,0.624,0.0647,0.396,0.909,0.113,0.0388,-15.411,0.034,111.401,4.0,4.0
The Animals,House of the Rising Sun,1346,6,"['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock']",3XC7Jd6SfrQYKZJ6inyRHK,269906.0,0.316,0.000334,0.484,0.00445,0.0912,0.299,-9.11,0.0308,117.363,9.0,3.0
The Barr Brothers,Little Lover,290,1,"['canadian americana', 'canadian indie', 'deep new americana', 'indie folk', 'new americana', 'stomp and holler']",4wx3CZ1ykwZj7KY8S2dkC9,290775.0,0.581,0.624,0.518,0.207,0.102,0.357,-9.672,0.0316,126.755,10.0,4.0
The Blasting Company,Prelude,92,1,['chamber folk'],4rDDzbKwDldcYX66MB55DR,92626.0,0.0816,0.798,0.27,0.686,0.119,0.0785,-8.871,0.0352,75.585,5.0,3.0
The Blue Room Band,You Go to My Head,632,2,['background jazz'],0K98aZItWBqCnFiMMiXiD8,316098.0,0.373,0.922,0.183,0.8,0.0934,0.144,-18.031,0.0356,185.057,5.0,3.0
The Brian Jonestown Massacre,Anemone,334,1,"['alternative rock', 'bay area indie', 'chamber psych', 'garage rock', 'indie rock', 'neo-psychedelic', 'shoegaze']",70WSr32oW4jC1na5I0j0D6,334466.0,0.527,0.0599,0.636,0.843,0.204,0.607,-12.888,0.0347,83.101,5.0,4.0
The Brian Jonestown Massacre,Anenome,327,1,"['alternative rock', 'bay area indie', 'chamber psych', 'garage rock', 'indie rock', 'neo-psychedelic', 'shoegaze']",3fQm5lL6UCCbWaWfffLIsv,327920.0,0.486,0.0254,0.758,0.809,0.0769,0.56,-9.914,0.0356,83.076,10.0,4.0
The City of Birches,Silent Dreams,992,4,[],6Io5TW0gliTyIZIssh5vS5,248038.0,0.398,0.967,0.0521,0.163,0.109,0.246,-18.31,0.0367,112.87,0.0,4.0
The City of Birches,To the Moon and Back,307,1,[],2kpab8oAK2b4f6AcR076PA,307993.0,0.534,0.82,0.209,0.0815,0.199,0.357,-17.997,0.0304,120.222,3.0,4.0
The City of Prague Philharmonic Orchestra,"Misty Mountains (From ""The Hobbit: An Unexpected Journey"")",151,1,"['classic soundtrack', 'orchestra', 'scorecore', 'symfonicky orchestr', 'theme']",,,,,,,,,,,,,
The Crusaders,"The Thrill Is Gone - Live (1981/Royal Festival Hall, London)",1293,4,"['funk', 'jazz funk', 'jazz fusion', 'smooth jazz', 'soul', 'soul jazz']",2VC2UaueIwgkQQ6BuVJpOk,326573.0,0.661,0.578,0.771,0.0938,0.962,0.625,-11.885,0.0431,99.249,5.0,4.0
The Darkness,Confirmation Bias,214,1,"['glam metal', 'hard rock', 'rock']",5XdzBCoU8zuBmqLtxrzYpp,275751.0,0.554,0.713,0.409,7.31e-05,0.915,0.253,-10.983,0.0411,107.163,5.0,4.0
The Darkness,I Believe in a Thing Called Love,113,1,"['glam metal', 'hard rock', 'rock']",756CJtQRFSxEx9jV4P9hpA,217653.0,0.442,0.0538,0.846,4.71e-06,0.282,0.622,-5.214,0.0764,128.235,4.0,4.0
The Doors,Break on Through (To the Other Side),145,1,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",6ToM0uwxtPKo9CMpbPGYvM,145866.0,0.421,0.2,0.751,0.0,0.17,0.789,-9.584,0.0472,89.839,9.0,4.0
The Doors,"Hello, I Love You",133,1,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",3bWGaqVeYKMlLss40mPgNn,133200.0,0.597,0.029,0.554,0.0,0.0766,0.963,-14.144,0.0425,117.835,11.0,4.0
The Doors,Love Her Madly,198,1,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",3MFFDRC4wTN9JNGtzXsZlN,198466.0,0.565,0.0573,0.587,0.00493,0.0416,0.966,-7.393,0.0317,147.462,4.0,4.0
The Doors,People Are Strange,130,1,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",1Jmqubf9kGkWeYQXQKImL5,130173.0,0.699,0.685,0.467,0.0,0.315,0.764,-8.578,0.0375,119.287,4.0,4.0
The Doors,Riders on the Storm,833,2,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",14XWXWv5FoCbFzLksawpEe,434720.0,0.55,0.25,0.722,0.0129,0.11,0.716,-11.729,0.0283,103.886,11.0,4.0
The Doors,Soul Kitchen,213,1,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",2Xdc6qyaFBJZ8QW1KhpVci,213000.0,0.679,0.33,0.443,0.0,0.0533,0.609,-7.376,0.0394,115.843,9.0,4.0
The Doors,The End,703,1,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",5UgT7w6zVZjP3oyawMzbiK,703373.0,0.347,0.163,0.302,9.17e-05,0.14,0.0332,-12.104,0.0291,105.702,0.0,4.0
The Fellowship,The Longbottom Leaf,165,1,['middle earth'],4bdCoBpixv1Jb2f3ajMs5l,165052.0,0.641,0.837,0.602,0.489,0.301,0.885,-11.174,0.0412,124.016,2.0,4.0
The Groovers,Where You Belong - Original Mix,3,1,[],1cbhp4UFJF9U3pi3I435JV,354214.0,0.697,0.00838,0.718,0.247,0.0738,0.932,-8.502,0.0577,174.883,5.0,4.0
The Jazz Cultivators,I Fall In Love Too Easily,952,4,['background jazz'],7CFnOzCVrrPbmJk9aCTk9q,238000.0,0.37,0.94,0.207,0.939,0.109,0.0952,-19.217,0.0331,99.889,0.0,4.0
The Kilimanjaro Darkjazz Ensemble,Lobby,417,1,['dark jazz'],5a7Qf7s2NqfQtb2T8CmYg9,417600.0,0.521,0.453,0.662,0.891,0.11,0.0359,-11.921,0.0384,151.978,5.0,4.0
The Kinks,All Day and All of the Night,141,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",78JmElAFmrPNhLjovDR9Jm,141506.0,0.551,0.262,0.86,4.57e-06,0.0558,0.723,-7.839,0.0796,136.921,7.0,4.0
The Kinks,Sunny Afternoon - Mono Mix,210,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",0DQqzCHlPyKQXfF8uL01SI,210525.0,0.595,0.102,0.465,0.0,0.0641,0.492,-8.412,0.026,124.991,2.0,4.0
The Kinks,You Really Got Me - Mono Mix,134,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",29SyMC0plk6qw8NMF7lfRL,134253.0,0.573,0.493,0.939,0.0,0.0994,0.963,-6.441,0.0808,137.382,8.0,4.0
The Midnight Quartet,Reaching,957,5,['background jazz'],1zL6ms4dZJ1l8y8F46llOv,202551.0,0.519,0.955,0.134,0.887,0.126,0.154,-16.085,0.0356,78.515,10.0,4.0
The Moody Blues,Melancholy Man,330,1,"['album rock', 'art rock', 'british invasion', 'classic rock', 'country rock', 'flute rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",1NeQzAqahRYI09bgLbhVFN,345346.0,0.385,0.722,0.434,5e-06,0.192,0.388,-11.544,0.0313,132.454,1.0,4.0
The Moody Blues,Nights In White Satin - Single Version / Mono Mix,807,3,"['album rock', 'art rock', 'british invasion', 'classic rock', 'country rock', 'flute rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",6L5BZEcZmD6RBJnimzlyKr,269106.0,0.195,0.465,0.483,0.497,0.0686,0.173,-4.991,0.03,84.71,4.0,4.0
The Offspring,The Kids Aren't Alright,360,2,"['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",4EchqUKQ3qAQuRNKmeIpnf,180160.0,0.523,0.00704,0.943,3.81e-05,0.0579,0.766,-4.203,0.0337,99.607,1.0,4.0
The Offspring,"You're Gonna Go Far, Kid",177,1,"['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",,,,,,,,,,,,,
The Platters,Only You (And You Alone),156,1,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'vocal jazz']",0S8ibKBl3tjRmYbZhGHNhG,156560.0,0.419,0.932,0.331,0.0,0.102,0.322,-10.497,0.0293,80.647,3.0,4.0
The Police,"De Do Do Do, De Da Da Da",247,1,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",0yJvWbn8xQKiDZ84VN5lQG,247293.0,0.78,0.06,0.523,0.0629,0.24,0.855,-8.884,0.051,147.86,9.0,4.0
The Police,Every Breath You Take,253,1,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",1JSTJqkT5qHq8MDJnJbRE1,253920.0,0.82,0.543,0.452,0.00294,0.0714,0.74,-9.796,0.0348,117.401,1.0,4.0
The Police,King Of Pain,299,1,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",1V15l05snHYHYVxerjMFGo,299040.0,0.518,0.389,0.725,0.000192,0.0671,0.646,-8.854,0.0338,124.151,2.0,4.0
The Police,Message In A Bottle,290,1,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",1oYYd2gnWZYrt89EBXdFiO,290280.0,0.577,0.0338,0.808,1.33e-05,0.221,0.869,-7.04,0.039,151.008,1.0,4.0
The Police,Walking On The Moon,900,4,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",62uLNJgVZaFiEiKV4LpoYJ,300826.0,0.514,0.00142,0.34,0.0173,0.213,0.269,-12.779,0.0537,145.992,0.0,4.0
The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,222,1,"['british invasion', 'classic rock', 'rock']",2PzU4IB8Dr6mxV3lHuaG34,222813.0,0.723,0.0383,0.863,0.0317,0.128,0.931,-7.89,0.0338,136.302,2.0,4.0
The Rolling Stones,Angie,272,1,"['british invasion', 'classic rock', 'rock']",1GcVa4jFySlun4jLSuMhiq,272000.0,0.429,0.67,0.554,0.000152,0.105,0.407,-6.128,0.0291,136.302,9.0,4.0
The Rolling Stones,Beast Of Burden - Remastered 1994,265,1,"['british invasion', 'classic rock', 'rock']",77oU2rjC5XbjQfNe3bD6so,265173.0,0.783,0.39,0.878,0.000778,0.0426,0.885,-3.864,0.0308,100.626,1.0,4.0
The Rolling Stones,Gimme Shelter,540,2,"['british invasion', 'classic rock', 'rock']",6H3kDe7CGoWYBabAeVWGiD,270773.0,0.634,0.447,0.63,0.039,0.17,0.489,-8.277,0.031,118.628,1.0,4.0
The Rolling Stones,Jumpin' Jack Flash - Mono,219,1,"['british invasion', 'classic rock', 'rock']",55LRDFmsuazr533WrtHHW9,219466.0,0.596,0.0362,0.901,0.749,0.0698,0.621,-7.373,0.0482,137.359,3.0,4.0
The Rolling Stones,Living In A Ghost Town,247,1,"['british invasion', 'classic rock', 'rock']",5RrrQhJKKKMJt3wB5n2N3t,247010.0,0.679,0.0148,0.697,0.0119,0.124,0.776,-5.369,0.0454,110.558,4.0,4.0
The Rolling Stones,"Paint It, Black",404,2,"['british invasion', 'classic rock', 'rock']",63T7DJ1AFDD6Bn8VzG6JE8,202266.0,0.464,0.0493,0.795,0.00244,0.399,0.612,-9.267,0.0926,158.691,1.0,4.0
The Rolling Stones,Ruby Tuesday,196,1,"['british invasion', 'classic rock', 'rock']",4hupcimlg3UBbW1kAQ6vrT,196493.0,0.524,0.831,0.553,0.0,0.174,0.517,-10.767,0.0292,104.578,0.0,4.0
The Rolling Stones,Under My Thumb,442,2,"['british invasion', 'classic rock', 'rock']",7L9JfCybpIzzOtVYwRjwh8,221533.0,0.733,0.293,0.487,0.16,0.091,0.766,-13.472,0.0419,126.956,6.0,4.0
The Smashing Pumpkins,1979 - Remastered 2012,266,1,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",5QLHGv0DfpeXLNFo7SFEy1,266200.0,0.767,0.0163,0.787,0.583,0.0513,0.964,-9.897,0.0331,126.879,3.0,4.0
The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,258,1,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",6GtX0jaNL8IjVQfrDBx81z,258466.0,0.404,5.59e-05,0.72,0.836,0.0466,0.475,-9.18,0.0623,121.864,10.0,4.0
The Smashing Pumpkins,Disarm - Remastered,392,2,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",7A8caPxvrT8ZgLvQPPUCcj,196905.0,0.527,0.142,0.418,0.781,0.139,0.217,-10.205,0.0277,129.517,4.0,4.0
The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",254,1,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",7bu0znpSbTks0O6I98ij0W,254626.0,0.277,6.28e-05,0.67,0.751,0.237,0.217,-9.381,0.0376,148.342,6.0,4.0
The Smiths,Bigmouth Strikes Again - 2011 Remaster,193,1,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",2OErSh4oVVAUll0vHxdr6p,193320.0,0.401,0.0704,0.901,0.0,0.538,0.839,-5.011,0.041,134.799,1.0,4.0
The Smiths,How Soon Is Now? - 2011 Remaster,408,1,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",1YrnDTqvcnUKxAIeXyaEmU,408173.0,0.398,0.000854,0.93,0.121,0.0874,0.725,-6.76,0.0615,190.818,11.0,4.0
The Stilltones,Julia,928,4,['background jazz'],6hTEfMxYFeUqiAJ5jIX7Y5,232832.0,0.478,0.769,0.0796,0.154,0.109,0.132,-18.825,0.031,104.17,0.0,4.0
The Sweetgreens,Moon River,772,4,['background jazz'],4vHQWVCZuQuOmv14z7bLbQ,193512.0,0.601,0.885,0.0371,0.578,0.0991,0.121,-25.963,0.0399,112.603,2.0,4.0
The Tallest Man On Earth,Love is All,255,1,"['indie folk', 'stomp and holler', 'swedish americana', 'swedish singer-songwriter']",3gVuz4Bhvxb2J0iGSH8bCZ,255853.0,0.624,0.931,0.252,0.000423,0.104,0.367,-11.502,0.03,107.0,2.0,4.0
The Tolkien Ensemble,A Walking Song (I),167,1,['middle earth'],2mntJPJaYTBSlIORWrCumB,167762.0,0.485,0.676,0.434,0.0,0.515,0.68,-8.793,0.035,97.953,9.0,4.0
The Tolkien Ensemble,A Walking Song (Ii),98,1,['middle earth'],5eAuAINnn1fKdGgWdnwrfH,98335.0,0.252,0.961,0.0417,9.36e-06,0.318,0.0991,-20.12,0.0429,84.123,9.0,3.0
The Tolkien Ensemble,Elven Hymn to Elbereth Gilthoniel (Iii),724,3,['middle earth'],0dSPaiM8hSK6dMvC38jEfK,367431.0,0.197,0.985,0.129,0.875,0.111,0.0368,-19.208,0.0442,65.665,9.0,4.0
The Tolkien Ensemble,Galadriel's Song of Eldamar,384,1,['middle earth'],0lnMip26DjxGzFtGpTmAnM,384265.0,0.234,0.95,0.315,0.504,0.117,0.0514,-11.667,0.038,96.87,11.0,3.0
The Tolkien Ensemble,Sam's Song in the Orc-Tower,322,1,['middle earth'],5hAHpdOZq9zABrWAgtDehO,322732.0,0.287,0.665,0.275,0.0575,0.111,0.152,-12.225,0.0319,108.584,4.0,4.0
The Tolkien Ensemble,Song Of The Elves Beyond The Sea / Galadriel's Song Of Eldamar (II),372,1,['middle earth'],1NWXxiFDpLnAwMGtHvyJ0C,372748.0,0.166,0.982,0.171,0.124,0.109,0.0583,-17.612,0.0467,84.876,2.0,4.0
The Tolkien Ensemble,The Old Walking Song (I),261,1,['middle earth'],34WUfeT63vLZjoqnmVL1vS,261315.0,0.398,0.862,0.223,0.00242,0.137,0.214,-13.171,0.0276,89.64,1.0,4.0
The Tolkien Ensemble,Treebeard's Song,753,3,['middle earth'],28WhqsOqyqMyjmkqS4fsQC,251726.0,0.291,0.894,0.195,0.00349,0.112,0.112,-15.999,0.0366,80.426,7.0,4.0
The Toxic Avenger,Make This Right,348,1,"['dark clubbing', 'electro house', 'filter house']",7mSmt2yar5VUXZNBV4AnpE,348235.0,0.674,0.00586,0.774,0.107,0.106,0.101,-8.309,0.0366,102.005,0.0,4.0
The Toxic Avenger,My Only Chance,408,1,"['dark clubbing', 'electro house', 'filter house']",72sZpOwollMmZxoRB5hEGd,408020.0,0.587,0.0393,0.685,0.00307,0.197,0.244,-6.516,0.0286,110.077,10.0,4.0
The Toxic Avenger,Spaced,552,2,"['dark clubbing', 'electro house', 'filter house']",4dz8WzdifDQPWqHq2jWRKA,288000.0,0.46,0.000151,0.818,0.704,0.111,0.59,-8.744,0.0329,159.993,2.0,4.0
The Wallraff Group,Duchesse,840,4,['background jazz'],7qwMwFHW4JBRXiKRBpFE13,210500.0,0.448,0.977,0.197,0.469,0.0955,0.262,-15.432,0.0361,122.632,7.0,3.0
